source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
db2cfa41745abff62f6b2bf34b5aa1e7,,local-plan,https://github.com/digital-land/local-plan-extractor,6bab5e99b83f62c52acfeafd1eebe904608ee9d3e7174afe3905e9626035cabd,ogl3,government-organisation:D1342,plan-timetable,2026-01-29,2026-01-29,
90ac30c1db61d31db6cef43431b21d97,,local-plan,https://www.durham.gov.uk/article/35518/County-Durham-Plan-open-data,3d475a58bd0ff5d59a02032364e14c6e3fc8218c8c32d6b742e936827a147ecf,ogl3,local-authority:DUR,local-plan;minerals-plan;waste-plan,2026-04-28,2026-04-28,
85165bebfa27b988e30bae827007622d,,local-plan,https://www.durham.gov.uk/article/35518/County-Durham-Plan-open-data,8183eeae79febe789982afdc090006300ee72487d9af7d37957d44e44e5082a0,ogl3,local-authority:DUR,plan-timetable,2026-04-28,2026-04-28,2026-06-23
abb145c0b45c6c7f05ebafd2fa1217aa,,local-plan,https://www.centralbedfordshire.gov.uk/info/313/creating_great_places_to_live_-_new_local_plan/2121/local_plan_timetable,a95fa3c165f510f0685116c72e0f6478ab2b7221efc6e13213e2589de6b8003c,ogl3,local-authority:CBF,plan-timetable,2026-04-28,2026-04-17,
b38863cfa6d9dcac8be8b30c78cce15b,,local-plan,https://www.centralbedfordshire.gov.uk/info/45/planning_policy,2dbb1ea06a03c20ba13f09da32c700a66f7cd0ae016cb857af8680961181e7e0,ogl3,local-authority:CBF,local-plan,2026-04-30,2026-04-29,
eeb52da2775d3dfcf847162ac2d16cd2,,local-plan,https://www.somerset.gov.uk/planning-buildings-and-land/somerset-local-plan/somerset-local-plan-timetable/,42a856a94376ee348aa5fa6a8092d8cdd39a966206428ad4fe1520ff5226615f,ogl3,local-authority:SUA,local-plan,2026-05-01,2026-05-01,
f0229930fb4df6c38a484e1d14443f77,,local-plan,https://www.somerset.gov.uk/planning-buildings-and-land/somerset-local-plan/somerset-local-plan-timetable/,6f286e5f0bfc58c0ddc3d361729232435b40946547e390b939835b464b1ce7ba,ogl3,local-authority:SUA,plan-timetable,2026-05-01,2026-05-01,
8cc4115de40fcbb9ee77fbcba6d66ef6,,local-plan,https://www.cornwall.gov.uk/planning-and-building-control/planning-policy/cornwall-local-plan-2050/local-plan-timetable/,12cc9f36438dd300d4aff25bef6828404d5c58425389bc592f93c0381cd7df9a,ogl3,local-authority:CON,plan-timetable,2026-05-05,2026-05-05,
1b48df6db6a9aa8d24a0b99b21ed53c6,,local-plan,https://www.warrington.gov.uk/update-warringtons-local-plan,2d26e6beda1ce5c6af1b6961d2a2448618443bc31ce35e447e7e4d39446a12d2,ogl3,local-authority:WRT,plan-timetable,2026-05-13,2026-05-13,
e9dba99baaba862857905715e0533563,,local-plan,https://www.rossendale.gov.uk/planning-building-control/planning-4/2,660c5b4357d56594d8fedbeb5cbe96f2ac21fbb09e137d18181208b8fb7f7063,ogl3,local-authority:ROS,plan-timetable,2026-05-13,2026-05-13,
65c88080aeef6b3a45e4f77294480430,,local-plan,https://www.hart.gov.uk/planning-and-building-control/planning-policy/local-plan-timetable,6b495590aaef66a7f0df3f1cdf7784d812c09144d37fb6b44264a448e7a93ff3,ogl3,local-authority:HAT,plan-timetable,2026-05-13,2026-05-12,
