prefix,resource,entry-number,organisation,reference,entity
statistical-geography,,,,E63009371,2502279
statistical-geography,,,,E63009372,2502280
statistical-geography,,,,E63009373,2502281
statistical-geography,,,,E63009374,2502282
statistical-geography,,,,E63009375,2502283
statistical-geography,,,,E63009376,2502284
statistical-geography,,,,E63009377,2502285
statistical-geography,,,,E63009378,2502286
statistical-geography,,,,E63009379,2502287
statistical-geography,,,,E63009380,2502288
statistical-geography,,,,E63009381,2502289
statistical-geography,,,,E63009382,2502290
statistical-geography,,,,E63009383,2502291
statistical-geography,,,,E63009384,2502292
statistical-geography,,,,E63009385,2502293
statistical-geography,,,,E63009386,2502294
statistical-geography,,,,E63009387,2502295
statistical-geography,,,,E63009388,2502296
statistical-geography,,,,E63009389,2502297
statistical-geography,,,,E63009390,2502298
statistical-geography,,,,E63009391,2502299
statistical-geography,,,,E63009392,2502300
statistical-geography,,,,E63009393,2502301
statistical-geography,,,,E63009394,2502302
statistical-geography,,,,E63009395,2502303
statistical-geography,,,,E63009396,2502304
statistical-geography,,,,E63009397,2502305
statistical-geography,,,,E63009398,2502306
statistical-geography,,,,E63009399,2502307
statistical-geography,,,,E63009400,2502308
statistical-geography,,,,E63009401,2502309
statistical-geography,,,,E63009402,2502310
statistical-geography,,,,E63009403,2502311
statistical-geography,,,,E63009404,2502312
statistical-geography,,,,E63009405,2502313
statistical-geography,,,,E63009406,2502314
statistical-geography,,,,E63009407,2502315
statistical-geography,,,,E63009408,2502316
statistical-geography,,,,E63009409,2502317
statistical-geography,,,,E63009410,2502318
statistical-geography,,,,E63009411,2502319
statistical-geography,,,,E63009412,2502320
statistical-geography,,,,E63009413,2502321
statistical-geography,,,,E63009414,2502322
statistical-geography,,,,E63009415,2502323
statistical-geography,,,,E63009416,2502324
statistical-geography,,,,E63009417,2502325
statistical-geography,,,,E63009418,2502326
statistical-geography,,,,E63009419,2502327
statistical-geography,,,,E63009420,2502328
statistical-geography,,,,E63009421,2502329
statistical-geography,,,,E63009422,2502330
statistical-geography,,,,E63009423,2502331
statistical-geography,,,,E63009424,2502332
statistical-geography,,,,E63009425,2502333
statistical-geography,,,,E63009426,2502334
statistical-geography,,,,E63009427,2502335
statistical-geography,,,,E63009428,2502336
statistical-geography,,,,E63009429,2502337
statistical-geography,,,,E63009430,2502338
statistical-geography,,,,E63009431,2502339
statistical-geography,,,,E63009432,2502340
statistical-geography,,,,E63009433,2502341
statistical-geography,,,,E63009434,2502342
statistical-geography,,,,E63009435,2502343
statistical-geography,,,,E63009436,2502344
statistical-geography,,,,E63009437,2502345
statistical-geography,,,,E63009438,2502346
statistical-geography,,,,E63009439,2502347
statistical-geography,,,,E63009440,2502348
statistical-geography,,,,E63009441,2502349
statistical-geography,,,,E63009442,2502350
statistical-geography,,,,E63009443,2502351
statistical-geography,,,,E63009444,2502352
statistical-geography,,,,E63009445,2502353
statistical-geography,,,,E63009446,2502354
statistical-geography,,,,E63009447,2502355
statistical-geography,,,,E63009448,2502356
statistical-geography,,,,E63009449,2502357
statistical-geography,,,,E63009450,2502358
statistical-geography,,,,E63009451,2502359
statistical-geography,,,,E63009452,2502360
statistical-geography,,,,E63009453,2502361
statistical-geography,,,,E63009454,2502362
statistical-geography,,,,E63009455,2502363
statistical-geography,,,,E63009456,2502364
statistical-geography,,,,E63009457,2502365
statistical-geography,,,,E63009458,2502366
statistical-geography,,,,E63009459,2502367
statistical-geography,,,,E63009460,2502368
statistical-geography,,,,E63009461,2502369
statistical-geography,,,,E63009462,2502370
statistical-geography,,,,E63009463,2502371
statistical-geography,,,,E63009464,2502372
statistical-geography,,,,E63009465,2502373
statistical-geography,,,,E63009466,2502374
statistical-geography,,,,E63009467,2502375
statistical-geography,,,,E63009468,2502376
statistical-geography,,,,E63009469,2502377
statistical-geography,,,,E63009470,2502378
statistical-geography,,,,E63009471,2502379
statistical-geography,,,,E63009472,2502380
statistical-geography,,,,E63009473,2502381
statistical-geography,,,,E63009474,2502382
statistical-geography,,,,E63009475,2502383
statistical-geography,,,,E63009476,2502384
statistical-geography,,,,E63009477,2502385
statistical-geography,,,,E63009478,2502386
statistical-geography,,,,E63009479,2502387
statistical-geography,,,,E63009480,2502388
statistical-geography,,,,E63009481,2502389
statistical-geography,,,,E63009482,2502390
statistical-geography,,,,E63009483,2502391
statistical-geography,,,,E63009484,2502392
statistical-geography,,,,E63009485,2502393
statistical-geography,,,,E63009486,2502394
statistical-geography,,,,E63009487,2502395
statistical-geography,,,,E63009488,2502396
statistical-geography,,,,E63009489,2502397
statistical-geography,,,,E63009490,2502398
statistical-geography,,,,E63009491,2502399
statistical-geography,,,,E63009492,2502400
statistical-geography,,,,E63009493,2502401
statistical-geography,,,,E63009494,2502402
statistical-geography,,,,E63009495,2502403
statistical-geography,,,,E63009496,2502404
statistical-geography,,,,E63009497,2502405
statistical-geography,,,,E63009498,2502406
statistical-geography,,,,E63009499,2502407
statistical-geography,,,,E63009500,2502408
statistical-geography,,,,E63009501,2502409
statistical-geography,,,,E63009502,2502410
statistical-geography,,,,E63009503,2502411
statistical-geography,,,,E63009504,2502412
statistical-geography,,,,E63009505,2502413
statistical-geography,,,,E63009506,2502414
statistical-geography,,,,E63009507,2502415
statistical-geography,,,,E63009508,2502416
statistical-geography,,,,E63009509,2502417
statistical-geography,,,,E63009510,2502418
statistical-geography,,,,E63009511,2502419
statistical-geography,,,,E63009512,2502420
statistical-geography,,,,E63009513,2502421
statistical-geography,,,,E63009514,2502422
statistical-geography,,,,E63009515,2502423
statistical-geography,,,,E63009516,2502424
statistical-geography,,,,E63009517,2502425
statistical-geography,,,,E63009518,2502426
statistical-geography,,,,E63009519,2502427
statistical-geography,,,,E63009520,2502428
statistical-geography,,,,E63009521,2502429
statistical-geography,,,,E63009522,2502430
statistical-geography,,,,E63009523,2502431
statistical-geography,,,,E63009524,2502432
statistical-geography,,,,E63009525,2502433
statistical-geography,,,,E63009526,2502434
statistical-geography,,,,E63009527,2502435
statistical-geography,,,,E63009528,2502436
statistical-geography,,,,E63009529,2502437
statistical-geography,,,,E63009530,2502438
statistical-geography,,,,E63009531,2502439
statistical-geography,,,,E63009532,2502440
statistical-geography,,,,E63009533,2502441
statistical-geography,,,,E63009534,2502442
statistical-geography,,,,E63009535,2502443
statistical-geography,,,,E63009536,2502444
statistical-geography,,,,E63009537,2502445
statistical-geography,,,,E63009538,2502446
statistical-geography,,,,E63009539,2502447
statistical-geography,,,,E63009540,2502448
statistical-geography,,,,E63009541,2502449
statistical-geography,,,,E63009542,2502450
statistical-geography,,,,E63009543,2502451
statistical-geography,,,,E63009544,2502452
statistical-geography,,,,E63009545,2502453
statistical-geography,,,,E63009546,2502454
statistical-geography,,,,E63009547,2502455
statistical-geography,,,,E63009548,2502456
statistical-geography,,,,E63009549,2502457
statistical-geography,,,,E63009550,2502458
statistical-geography,,,,E63009551,2502459
statistical-geography,,,,E63009552,2502460
statistical-geography,,,,E63009553,2502461
statistical-geography,,,,E63009554,2502462
statistical-geography,,,,E63009555,2502463
statistical-geography,,,,E63009556,2502464
statistical-geography,,,,E63009557,2502465
statistical-geography,,,,E63009558,2502466
statistical-geography,,,,E63009559,2502467
statistical-geography,,,,E63009560,2502468
statistical-geography,,,,E63009561,2502469
statistical-geography,,,,E63009562,2502470
statistical-geography,,,,E63009563,2502471
statistical-geography,,,,E63009564,2502472
statistical-geography,,,,E63009565,2502473
statistical-geography,,,,E63009566,2502474
statistical-geography,,,,E63009567,2502475
statistical-geography,,,,E63009568,2502476
statistical-geography,,,,E63009569,2502477
statistical-geography,,,,E63009570,2502478
statistical-geography,,,,E63009571,2502479
statistical-geography,,,,E63009572,2502480
statistical-geography,,,,E63009573,2502481
statistical-geography,,,,E63009574,2502482
statistical-geography,,,,E63009575,2502483
statistical-geography,,,,E63009576,2502484
statistical-geography,,,,E63009577,2502485
statistical-geography,,,,E63009578,2502486
statistical-geography,,,,E63009579,2502487
statistical-geography,,,,E63009580,2502488
statistical-geography,,,,E63009581,2502489
statistical-geography,,,,E63009582,2502490
statistical-geography,,,,E63009583,2502491
statistical-geography,,,,E63009584,2502492
statistical-geography,,,,E63009585,2502493
statistical-geography,,,,E63009586,2502494
statistical-geography,,,,E63009587,2502495
statistical-geography,,,,E63009588,2502496
statistical-geography,,,,E63009589,2502497
statistical-geography,,,,E63009590,2502498
statistical-geography,,,,E63009591,2502499
statistical-geography,,,,E63009592,2502500
statistical-geography,,,,E63009593,2502501
statistical-geography,,,,E63009594,2502502
statistical-geography,,,,E63009595,2502503
statistical-geography,,,,E63009596,2502504
statistical-geography,,,,E63009597,2502505
statistical-geography,,,,E63009598,2502506
statistical-geography,,,,E63009599,2502507
statistical-geography,,,,E63009600,2502508
statistical-geography,,,,E63009601,2502509
statistical-geography,,,,E63009602,2502510
statistical-geography,,,,E63009603,2502511
statistical-geography,,,,E63009604,2502512
statistical-geography,,,,E63009605,2502513
statistical-geography,,,,E63009606,2502514
statistical-geography,,,,E63009607,2502515
statistical-geography,,,,E63009608,2502516
statistical-geography,,,,E63009609,2502517
statistical-geography,,,,E63009610,2502518
statistical-geography,,,,E63009611,2502519
statistical-geography,,,,E63009612,2502520
statistical-geography,,,,E63009613,2502521
statistical-geography,,,,E63009614,2502522
statistical-geography,,,,E63009615,2502523
statistical-geography,,,,E63009616,2502524
statistical-geography,,,,E63009617,2502525
statistical-geography,,,,E63009618,2502526
statistical-geography,,,,E63009619,2502527
statistical-geography,,,,E63009620,2502528
statistical-geography,,,,E63009621,2502529
statistical-geography,,,,E63009622,2502530
statistical-geography,,,,E63009623,2502531
statistical-geography,,,,E63009624,2502532
statistical-geography,,,,E63009625,2502533
statistical-geography,,,,E63009626,2502534
statistical-geography,,,,E63009627,2502535
statistical-geography,,,,E63009628,2502536
statistical-geography,,,,E63009629,2502537
statistical-geography,,,,E63009630,2502538
statistical-geography,,,,E63009631,2502539
statistical-geography,,,,E63009632,2502540
statistical-geography,,,,E63009633,2502541
statistical-geography,,,,E63009634,2502542
statistical-geography,,,,E63009635,2502543
statistical-geography,,,,E63009636,2502544
statistical-geography,,,,E63009637,2502545
statistical-geography,,,,E63009638,2502546
statistical-geography,,,,E63009639,2502547
statistical-geography,,,,E63009640,2502548
statistical-geography,,,,E63009641,2502549
statistical-geography,,,,E63009642,2502550
statistical-geography,,,,E63009643,2502551
statistical-geography,,,,E63009644,2502552
statistical-geography,,,,E63009645,2502553
statistical-geography,,,,E63009646,2502554
statistical-geography,,,,E63009647,2502555
statistical-geography,,,,E63009648,2502556
statistical-geography,,,,E63009649,2502557
statistical-geography,,,,E63009650,2502558
statistical-geography,,,,E63009651,2502559
statistical-geography,,,,E63009652,2502560
statistical-geography,,,,E63009653,2502561
statistical-geography,,,,E63009654,2502562
statistical-geography,,,,E63009655,2502563
statistical-geography,,,,E63009656,2502564
statistical-geography,,,,E63009657,2502565
statistical-geography,,,,E63009658,2502566
