old-entity,status,entity,end-date,notes,entry-date,start-date
44011738,410,,,Removal of scraped ASH data due to submission from HE,2025-12-12,
44012829,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012830,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012831,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012832,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012833,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012834,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012835,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012836,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012837,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012838,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012839,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012840,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012841,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012842,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012843,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012844,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012845,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012846,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012847,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012848,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012849,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012850,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012851,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012852,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012853,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012854,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012855,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012856,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012857,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012858,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012859,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012860,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012861,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012862,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012863,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012864,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012865,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012866,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012867,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012868,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012869,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012870,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012871,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44012872,410,,,Removal of scraped BRE data due to submission from HE,2025-12-12,
44011558,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011559,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011560,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011561,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011562,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011563,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011564,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011565,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011566,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011567,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011568,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011569,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011570,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011571,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011572,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011573,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011574,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011575,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011576,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011577,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011578,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011579,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011580,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011581,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011582,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011583,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011584,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011585,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011586,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011587,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011588,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011589,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011590,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011591,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011592,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011593,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011594,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011595,410,,,Removal of scraped CHA data due to submission from HE,2025-12-12,
44011054,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011055,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011056,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011057,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011058,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011059,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011060,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011061,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011062,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011063,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011064,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011065,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011066,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011067,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011068,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011069,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011070,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011071,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011072,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011073,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011074,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011075,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011076,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011077,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011078,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011079,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011080,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011081,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011082,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011083,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011084,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011085,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011086,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011087,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011088,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011089,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011090,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011091,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011092,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011093,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011094,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011095,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011096,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011097,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011098,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011099,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011100,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011101,410,,,Removal of scraped LAC data due to submission from HE,2025-12-12,
44011830,410,,,Removal of scraped EDE data due to submission from HE,2025-12-12,
44011831,410,,,Removal of scraped EDE data due to submission from HE,2025-12-12,
44011832,410,,,Removal of scraped EDE data due to submission from HE,2025-12-12,
44011833,410,,,Removal of scraped EDE data due to submission from HE,2025-12-12,
44011834,410,,,Removal of scraped EDE data due to submission from HE,2025-12-12,
44011835,410,,,Removal of scraped EDE data due to submission from HE,2025-12-12,
44011836,410,,,Removal of scraped EDE data due to submission from HE,2025-12-12,
44011837,410,,,Removal of scraped EDE data due to submission from HE,2025-12-12,
44011838,410,,,Removal of scraped EDE data due to submission from HE,2025-12-12,
44011839,410,,,Removal of scraped EDE data due to submission from HE,2025-12-12,
